Pedigree,Individual,PITTagNum,Lineage,DateSampled,LengthFork1,GenSex,Gender,FieldID1Type,FieldID1,BiosamplesID,Disposition1,FinClipStatus,Weight,RearType,ReturnLocation,UTMEast,UTMNorth,UTMZone,CWTNum,Marks,SnoutBag,CommentsGeneral
OmyPAHS14C,OmyPAHS14C_2602,NA,Redband,NA,NA,F,U,Cell#,62602,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,No data for this sample
OmyPAHS14C,OmyPAHS14C_2603,3DD.007738DD8E,Redband,5/4/2014,105,F,U,Cell#,62603,14-62685,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2604,3DD.00773EC9B8,Redband,5/4/2014,161,F,U,Cell#,62604,14-62686,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2605,3DD.00773A7146,Coastal,5/5/2014,175,M,U,Cell#,62605,14-62687,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2606,3DD.007738D5B9,Introgressed,5/5/2014,93,F,U,Cell#,62606,14-62688,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2607,3DD.00773A1C27,Redband,5/6/2014,101,M,U,Cell#,62607,14-62689,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2608,3DD.007738C9B3,Coastal,5/6/2014,176,M,U,Cell#,62608,14-62690,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2609,3DD.007739E12A,Introgressed,5/7/2014,115,M,U,Cell#,62609,14-62691,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2610,3DD.007738C2C3,Redband,5/7/2014,192,F,U,Cell#,62610,14-62692,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2611,3DD.00773A5779,Coastal,5/14/2014,81,F,U,Cell#,62611,14-62694,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2612,3D9.1C2E0397BE,Introgressed,5/31/2014,100,F,U,Cell#,62612,14-62711,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2613,3D9.1C2E047362,Redband,5/31/2014,102,M,U,Cell#,62613,14-62712,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2614,3D9.1C2E04AEE9,Redband,5/31/2014,112,F,U,Cell#,62614,14-62713,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2615,3D9.1C2E04580A,Redband,5/31/2014,97,M,U,Cell#,62615,14-62714,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2616,3D9.1C2E03F1DC,Coastal,6/1/2014,139,M,U,Cell#,62616,14-62715,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2617,3D9.1C2E04CD24,Introgressed,6/1/2014,111,F,U,Cell#,62617,14-62716,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2618,3D9.1C2E039930,Redband,6/1/2014,156,M,U,Cell#,62618,14-62717,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2619,3D9.1C2E049645,Coastal,6/2/2014,115,F,U,Cell#,62619,14-62718,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2620,3D9.1C2E03988A,Introgressed,6/2/2014,169,M,U,Cell#,62620,14-62719,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2621,3D9.1C2E050EA9,Redband,6/2/2014,123,F,U,Cell#,62621,14-62720,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2622,3DD.00773A8C5C,Coastal,6/4/2014,93,F,U,Cell#,62622,14-62721,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2623,3DD.0077396C5C,Introgressed,6/6/2014,115,M,U,Cell#,62623,14-62722,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2624,3DD.007739A209,Redband,6/6/2014,158,M,U,Cell#,62624,14-62723,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2625,3D9.1C2E037D9B,Redband,6/9/2014,121,M,U,Cell#,62625,14-62724,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2626,3D9.1C2E0405CC,Redband,6/19/2014,154,M,U,Cell#,62626,14-62725,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2627,3DD.007739DD82,Coastal,6/20/2014,101,F,U,Cell#,62627,14-62726,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2628,3DD.0077396F7E,Introgressed,6/21/2014,189,F,U,Cell#,62628,14-62727,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2629,3DD.0077388C0A,Redband,6/25/2014,119,M,U,Cell#,62629,14-62728,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2630,3DD.0077394AB3,Coastal,7/11/2014,135,F,U,Cell#,62630,14-62729,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2631,3DD.007739C45E,Introgressed,7/11/2014,130,M,U,Cell#,62631,14-62730,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2632,3DD.007738C0C3,Redband,7/18/2014,154,F,U,Cell#,62632,14-62731,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2633,3DD.00773938BF,Coastal,7/20/2014,160,F,U,Cell#,62633,14-62732,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2634,3DD.007739FD31,Introgressed,7/30/2014,152,F,U,Cell#,62634,14-62733,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2635,3DD.007739AC5C,Redband,7/30/2014,206,M,U,Cell#,62635,14-62734,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2636,3DD.007739BA21,Redband,8/4/2014,192,M,U,Cell#,62636,14-62735,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2637,3DD.007739C62B,Redband,8/10/2014,179,F,U,Cell#,62637,14-62736,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2638,3DD.0077399E67,Coastal,8/12/2014,151,M,U,Cell#,62638,14-62737,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2639,3DD.007738D5C4,Introgressed,8/13/2014,176,F,U,Cell#,62639,14-62738,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2640,3DD.007738D9CE,Redband,8/15/2014,153,M,U,Cell#,62640,14-62740,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2641,3DD.00773997DC,Coastal,8/15/2014,173,M,U,Cell#,62641,14-62741,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2642,3DD.007739A4ED,Introgressed,8/15/2014,146,F,U,Cell#,62642,14-62742,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2643,NA,Redband,8/19/2014,90,M,U,Cell#,62643,14-62743,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2644,3DD.007739C29E,Coastal,8/19/2014,82,M,U,Cell#,62644,14-62744,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2645,3DD.007739DAC7,Introgressed,8/19/2014,175,F,U,Cell#,62645,14-62745,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2646,3DD.007739C2A0,Redband,8/20/2014,86,M,U,Cell#,62646,14-62746,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2647,3DD.007739E41C,Redband,8/20/2014,102,F,U,Cell#,62647,14-62747,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2648,3DD.007739D1DB,Redband,8/21/2014,83,F,U,Cell#,62648,14-62748,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2649,3DD.007739E647,Coastal,8/21/2014,195,F,U,Cell#,62649,14-62749,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2650,3DD.007739A6C5,Introgressed,8/21/2014,175,F,U,Cell#,62650,14-62750,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2651,3DD.007738D99C,Redband,8/22/2014,103,M,U,Cell#,62651,14-62751,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2652,3DD.00773A07D1,Coastal,8/22/2014,170,M,U,Cell#,62652,14-62752,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2653,NA,Introgressed,8/25/2014,140,F,U,Cell#,62653,14-62753,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2654,NA,Redband,8/25/2014,151,M,U,Cell#,62654,14-62754,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2655,NA,Coastal,8/25/2014,148,M,U,Cell#,62655,14-62755,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2656,NA,Introgressed,8/25/2014,136,F,U,Cell#,62656,14-62756,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2657,NA,Redband,8/25/2014,90,M,U,Cell#,62657,14-62757,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2658,NA,Redband,8/25/2014,138,M,U,Cell#,62658,14-62758,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2659,NA,Redband,8/25/2014,156,F,U,Cell#,62659,14-62759,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2660,NA,Coastal,8/25/2014,145,M,U,Cell#,62660,14-62760,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2661,3DD.007739849B,Introgressed,8/27/2014,90,M,U,Cell#,62661,14-62761,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2662,3DD.007739E65F,Redband,8/27/2014,88,F,U,Cell#,62662,14-62762,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2663,3DD.0077399205,Coastal,8/28/2014,168,F,U,Cell#,62663,14-62763,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2664,3DD.007738E7BD,Introgressed,8/28/2014,112,M,U,Cell#,62664,14-62764,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2665,3DD.007739B644,Redband,8/28/2014,98,F,U,Cell#,62665,14-62765,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2666,3DD.00773997D5,Coastal,8/29/2014,109,F,U,Cell#,62666,14-62766,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2667,3DD.0077396AB3,Introgressed,8/29/2014,99,F,U,Cell#,62667,14-62767,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2668,3DD.0077396CB9,Redband,8/30/2014,114,M,U,Cell#,62668,14-62768,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2669,3DD.007738E80A,Redband,8/30/2014,171,F,U,Cell#,62669,14-62769,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2670,3DD.007739C8F2,Redband,8/30/2014,167,F,U,Cell#,62670,14-62770,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2671,3DD.007739631B,Coastal,8/30/2014,85,M,U,Cell#,62671,14-62771,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2672,3DD.007739A22F,Introgressed,8/30/2014,154,M,U,Cell#,62672,14-62772,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2673,3DD.007739ACF4,Redband,8/30/2014,156,M,U,Cell#,62673,14-62773,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2674,NA,Coastal,8/30/2014,162,F,U,Cell#,62674,14-64689,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2675,NA,Introgressed,8/30/2014,87,M,U,Cell#,62675,14-64690,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2676,NA,Redband,8/30/2014,190,F,U,Cell#,62676,14-64691,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2677,NA,Coastal,8/30/2014,152,M,U,Cell#,62677,14-64692,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2678,NA,Introgressed,8/30/2014,155,M,U,Cell#,62678,14-64693,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2679,NA,Redband,8/30/2014,150,M,U,Cell#,62679,14-64694,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2680,NA,Redband,8/30/2014,157,M,U,Cell#,62680,14-64695,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2681,3DD.007739CF3E,Redband,8/30/2014,104,F,U,Cell#,62681,14-62774,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2682,NA,Coastal,8/30/2014,155,F,U,Cell#,62682,14-64696,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2683,NA,Introgressed,8/30/2014,189,F,U,Cell#,62683,14-64697,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2684,NA,Redband,8/30/2014,202,M,U,Cell#,62684,14-64698,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2685,3DD.007739E517,Coastal,8/30/2014,90,F,U,Cell#,62685,14-62775,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2686,NA,Introgressed,8/30/2014,182,F,U,Cell#,62686,14-64699,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2687,3DD.007739D097,Redband,8/31/2014,83,M,U,Cell#,62687,14-62776,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2688,3DD.0077396526,Coastal,8/31/2014,90,M,U,Cell#,62688,14-62777,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2689,3DD.0077399F14,Introgressed,8/31/2014,139,F,U,Cell#,62689,14-62778,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2690,3DD.0077398A0E,Redband,8/31/2014,151,M,U,Cell#,62690,14-62779,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2691,3DD.0077396CD9,Redband,8/31/2014,179,M,U,Cell#,62691,14-62780,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2692,3DD.0077398493,Redband,8/31/2014,108,U,U,Cell#,62692,14-62781,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2693,3DD.0077399FC8,Coastal,8/31/2014,225,F,U,Cell#,62693,14-62782,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2694,3DD.0077397A59,Introgressed,9/1/2014,108,F,U,Cell#,62694,14-62783,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2695,3DD.007739109E,Redband,9/1/2014,95,M,U,Cell#,62695,14-62784,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2696,3DD.0077397C5C,Coastal,9/1/2014,97,F,U,Cell#,62696,14-62785,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2697,3DD.007739CBC1,Introgressed,9/1/2014,96,M,U,Cell#,62697,14-62786,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2698,3DD.00773999FB,Redband,9/2/2014,107,M,U,Cell#,62698,14-62787,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2699,3DD.00773A49E2,Coastal,9/2/2014,166,F,U,Cell#,62699,14-62788,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2700,3DD.007738E5BD,Introgressed,9/3/2014,93,F,U,Cell#,62700,14-62789,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2701,3DD.007739C1D5,Redband,9/3/2014,160,F,U,Cell#,62701,14-62790,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2702,3DD.007739A58A,Redband,9/4/2014,91,F,U,Cell#,62702,14-62791,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2703,3DD.0077390278,Redband,9/4/2014,100,F,U,Cell#,62703,14-62792,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2704,3DD.0077393620,Coastal,9/4/2014,110,M,U,Cell#,62704,14-62793,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2705,3DD.007739B0BC,Introgressed,9/4/2014,162,F,U,Cell#,62705,14-62794,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2706,3DD.00773949B2,Redband,9/4/2014,165,M,U,Cell#,62706,14-62795,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2707,3DD.0077394045,Coastal,9/4/2014,156,M,U,Cell#,62707,14-62796,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2708,3DD.007739CFE4,Introgressed,9/4/2014,192,F,U,Cell#,62708,14-62797,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2709,3DD.007739B0FC,Redband,9/4/2014,113,F,U,Cell#,62709,14-62798,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2710,3DD.007739BDDB,Coastal,9/4/2014,171,F,U,Cell#,62710,14-62799,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2711,3DD.0077395BFC,Introgressed,9/4/2014,186,F,U,Cell#,62711,14-62800,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2712,3DD.00773991E2,Redband,9/4/2014,134,F,U,Cell#,62712,14-62801,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2713,3DD.007738CB10,Redband,9/5/2014,94,F,U,Cell#,62713,14-62802,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2714,3DD.0077399275,Redband,9/5/2014,120,M,U,Cell#,62714,14-62803,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2715,3DD.0077397C8D,Coastal,9/5/2014,155,F,U,Cell#,62715,14-62804,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2716,3DD.007739B37F,Introgressed,9/5/2014,118,F,U,Cell#,62716,14-62805,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2717,3DD.00773A4613,Redband,9/5/2014,86,M,U,Cell#,62717,14-62806,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2718,3DD.0077397E20,Coastal,9/5/2014,90,F,U,Cell#,62718,14-62807,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2719,3DD.007738FEEC,Introgressed,9/5/2014,186,F,U,Cell#,62719,14-62808,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2720,3DD.007739E918,Redband,9/5/2014,159,F,U,Cell#,62720,14-62809,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2721,3DD.0077395E15,Coastal,9/5/2014,142,F,U,Cell#,62721,14-62810,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2722,3DD.007738C2D3,Introgressed,9/5/2014,157,F,U,Cell#,62722,14-62811,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2723,3DD.0077393857,Redband,9/5/2014,180,F,U,Cell#,62723,14-62812,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2724,3DD.007739A992,Redband,9/5/2014,184,F,U,Cell#,62724,14-62813,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2725,3DD.0077396558,Redband,9/6/2014,104,M,U,Cell#,62725,14-62814,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2726,3DD.00773940FC,Coastal,9/6/2014,136,M,U,Cell#,62726,14-62815,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2727,3DD.00773979DA,Introgressed,9/6/2014,148,F,U,Cell#,62727,14-62816,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2728,3DD.0077397752,Redband,9/6/2014,90,F,U,Cell#,62728,14-62817,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2729,3DD.007739A322,Coastal,9/6/2014,171,F,U,Cell#,62729,14-62818,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2730,3DD.0077395D89,Introgressed,9/6/2014,156,M,U,Cell#,62730,14-62819,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2731,3DD.00773983BD,Redband,9/6/2014,167,F,U,Cell#,62731,14-62820,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2732,3DD.007739C208,Coastal,9/6/2014,162,M,U,Cell#,62732,14-62821,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2733,3DD.0077395621,Introgressed,9/6/2014,103,F,U,Cell#,62733,14-62822,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2734,3DD.007739B122,Redband,9/6/2014,155,M,U,Cell#,62734,14-62823,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2735,3DD.00773962DA,Redband,9/6/2014,161,M,U,Cell#,62735,14-62824,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2736,3DD.007739CBC6,Redband,9/6/2014,164,M,U,Cell#,62736,14-62825,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2737,3DD.0077391A2D,Coastal,9/6/2014,148,M,U,Cell#,62737,14-62826,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2738,3DD.0077391D00,Introgressed,9/7/2014,85,M,U,Cell#,62738,14-62827,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2739,3DD.0077396044,Redband,9/7/2014,132,F,U,Cell#,62739,14-62828,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2740,3DD.0077397D4B,Coastal,9/7/2014,163,M,U,Cell#,62740,14-62829,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2741,3DD.0077391220,Introgressed,9/7/2014,140,F,U,Cell#,62741,14-62830,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14C,OmyPAHS14C_2742,3DD.0077396B20,Redband,9/7/2014,158,F,U,Cell#,62742,14-62831,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
